img_id,label
15042,White
15043,White
15044,White
15045,White
15046,White
15048,White
15049,White
15050,White
15051,White
15052,Asian
15053,White
15054,White
15055,White
15056,Black
15057,White
15058,White
15059,Asian
15060,White
15061,White
15062,White
15063,White
15064,White
15066,White
15067,White
15068,White
15069,White
15070,Black
15071,White
15073,White
15074,White
15075,Asian
15076,White
15077,White
15078,White
15079,White
15080,White
15081,White
15083,White
15084,White
15085,White
15086,Asian
15087,White
15088,White
15089,White
15090,Hispanic
15091,White
15092,Asian
15093,White
15094,White
15095,Hispanic
15096,White
15097,White
15098,White
15099,Hispanic
15100,White
15102,White
15103,Asian
15104,Black
15105,White
15106,White
15107,Indian
15108,White
15109,White
15110,White
15111,White
15112,White
15114,White
15115,Asian
15116,Asian
15117,White
15118,White
15119,White
15120,Asian
15121,White
15122,White
15123,White
15124,White
15125,Black
15126,White
15127,Black
15128,White
15129,White
15130,Hispanic
15131,White
15132,White
15133,White
15134,White
15135,White
15136,White
15137,White
15138,White
15139,White
15140,Black
15141,Asian
15142,White
15143,White
15144,White
15146,White
15147,Black
15148,White
15149,White
15150,White
15151,White
15152,White
15153,White
15154,White
15155,Asian
15156,White
15157,White
15158,White
15159,White
15160,White
15161,White
15162,White
15163,White
15166,White
15167,White
15168,White
15169,White
15170,White
15171,White
15172,White
15173,White
15174,White
15175,White
15176,White
15177,White
15178,White
15179,Black
15180,White
15181,White
15182,White
15183,White
15184,White
15186,White
15187,White
15188,White
15189,White
15190,White
15191,White
15192,White
15193,White
15194,Black
15195,Hispanic
15196,White
15197,White
15198,Black
15199,Indian
15200,White
15201,White
15202,White
15203,White
15204,White
15206,Asian
15207,White
15208,Black
15209,White
15210,White
15211,White
15212,White
15213,White
15214,White
15215,White
15216,White
15217,White
15218,White
15220,White
15221,White
15222,Hispanic
15223,White
15225,White
15226,White
15227,White
15228,White
15229,Asian
15230,White
15231,White
15232,White
15234,White
15235,White
15236,White
15237,White
15238,White
15239,White
15240,White
15241,White
15242,White
15243,Hispanic
15244,White
15245,Asian
15246,Indian
15247,White
15249,Hispanic
15250,White
15251,White
15252,White
15254,White
15255,White
15256,White
15257,White
15258,White
15260,White
15261,White
15262,White
15263,White
15264,White
15265,White
15266,White
15267,Asian
15268,Hispanic
15269,White
15270,White
15271,White
15272,White
15273,White
15274,White
15275,White
15276,White
15278,White
15279,Asian
15280,White
15281,White
15282,White
15283,White
15284,White
15285,White
15286,White
15287,White
15288,White
15289,White
15290,Indian
15291,White
15292,Asian
15293,White
15294,White
15295,White
15296,White
15297,White
15298,White
15299,Indian
15300,Asian
15301,White
15302,White
15303,White
15304,White
15305,White
15307,White
15308,White
15309,Indian
15310,White
15311,White
15312,White
15313,White
15314,White
15315,White
15317,White
15318,White
15320,Hispanic
15321,Black
15322,White
15323,White
15324,Asian
15325,White
15326,White
15327,White
15328,White
15329,White
15331,White
15332,White
15333,White
15334,White
15335,White
15336,White
15337,Indian
15338,Black
15340,White
15341,Hispanic
15342,White
15343,White
15345,White
15346,White
15347,Hispanic
15348,White
15349,White
15350,Black
15351,Black
15352,Hispanic
15353,White
15354,White
15355,Asian
15356,White
15357,White
15358,Hispanic
15359,White
15360,White
15361,Hispanic
15362,Black
15363,White
15364,White
15365,White
15366,White
15367,White
15368,Black
15369,White
15370,White
15371,White
15372,Black
15373,Hispanic
15374,White
15375,White
15376,White
15377,White
15378,White
15379,White
15380,Hispanic
15381,White
15382,White
15383,White
15385,Black
15386,White
15387,White
15388,White
15390,Black
15392,White
15393,White
15394,White
15395,White
15396,White
15397,Hispanic
15398,White
15399,White
15400,White
15401,White
15402,Black
15403,White
15404,White
15405,White
15406,White
15407,White
15408,White
15409,White
15410,White
15411,Hispanic
15412,White
15413,White
15414,White
15415,Hispanic
15416,White
15417,White
15418,Black
15419,White
15421,Hispanic
15422,White
15423,White
15424,White
15425,Black
15426,White
15427,White
15428,White
15429,White
15430,White
15431,White
15432,White
15433,White
15434,White
15436,Hispanic
15437,White
15438,White
15439,White
15440,White
15441,White
15443,White
15444,White
15445,White
15446,White
15447,Asian
15448,White
15450,Black
15452,White
15454,White
15455,White
15456,White
15458,White
15460,White
15461,White
15462,White
15464,White
15465,White
15466,Asian
15467,White
15468,Hispanic
15469,White
15470,White
15471,Asian
15472,White
15473,White
15474,Black
15475,White
15477,White
15478,White
15479,White
15480,Hispanic
15481,White
15482,White
15483,White
15485,White
15486,White
15487,White
15488,Black
15489,White
15490,Asian
15491,Hispanic
15492,White
15493,White
15494,White
15495,White
15496,White
15497,Black
15498,White
15499,White
15500,Hispanic
15501,Asian
15502,White
15503,White
15504,White
15505,White
15506,White
15507,White
15508,White
15509,Asian
15510,White
15511,White
15512,White
15514,White
15515,White
15516,White
15517,White
15518,White
15519,White
15520,White
15522,White
15523,White
15524,White
15525,White
15526,White
15527,White
15528,White
15529,White
15530,White
15531,White
15532,White
15534,White
15535,White
15536,White
15537,White
15538,White
15539,White
15540,White
15541,Hispanic
15542,White
15543,White
15544,Asian
15545,White
15546,Black
15547,White
15549,Hispanic
15550,White
15551,White
15552,White
15553,Hispanic
15554,Black
15555,White
15557,White
15558,White
15560,Hispanic
15561,White
15562,White
15563,White
15564,White
15565,White
15566,White
15567,White
15568,White
15569,White
15570,White
15571,Black
15572,White
15573,White
15574,White
15575,White
15576,White
15577,White
15578,White
15579,White
15580,White
15581,Asian
15582,White
15583,White
15584,White
15585,Indian
15586,White
15587,White
15588,White
15589,White
15590,White
15591,White
15592,White
15593,White
15594,White
15595,White
15596,White
15597,White
15598,Black
15599,Hispanic
15600,White
15601,Asian
15603,White
15604,White
15605,White
15606,White
15607,Indian
15608,White
15609,White
15610,White
15611,White
15612,Asian
15613,White
15614,White
15615,White
15616,White
15617,White
15618,White
15619,White
15620,Black
15621,White
15622,White
15623,Indian
15624,White
15625,Asian
15626,White
15627,Black
15628,White
15629,White
15630,White
15631,Hispanic
15632,White
15633,White
15634,White
15635,White
15636,White
15637,Indian
15638,White
15640,White
15641,Hispanic
15642,White
15643,White
15644,Black
15645,White
15646,White
15647,White
15648,White
15649,White
15650,White
15651,Asian
15652,White
15653,Asian
15654,Black
15655,White
15657,Hispanic
15658,Black
15659,White
15660,Black
15661,White
15662,White
15663,White
15664,White
15665,Black
15666,White
15667,White
15668,White
15669,Black
15670,White
15671,White
15672,Black
15673,White
15674,White
15675,White
15676,White
15678,White
15679,White
15680,White
15681,White
15682,White
15683,White
15684,White
15685,White
15686,White
15688,White
15689,White
15691,Hispanic
15692,White
15693,White
15694,Hispanic
15695,White
15696,White
15697,White
15698,White
15699,White
15700,White
15701,White
15702,White
15703,White
15704,Asian
15705,White
15706,White
15707,Hispanic
15708,White
15709,White
15710,White
15711,White
15712,White
15713,White
15714,White
15715,White
15716,White
15717,White
15720,Black
15721,White
15722,White
15723,Black
15724,Black
15725,White
15726,Black
15727,Black
15729,White
15730,Hispanic
15731,White
15732,White
15733,White
15734,White
15735,White
15737,Asian
15738,White
15739,Hispanic
15740,White
15741,White
15742,White
15743,White
15744,White
15745,White
15746,White
15747,Black
15748,White
15749,White
15750,White
15751,White
15752,White
15753,White
15754,White
15755,White
15756,White
15757,White
15758,White
15759,White
15760,White
15761,White
15762,White
15764,White
15765,White
15766,White
15767,White
15768,White
15769,White
15770,White
15772,White
15774,White
15775,White
15776,White
15777,White
15778,White
15779,White
15780,White
15781,White
15782,Asian
15783,White
15784,White
15785,White
15786,White
15788,White
15789,White
15790,White
15791,White
15792,White
15793,Black
15794,White
15795,White
15796,White
15797,White
15798,White
15799,White
15800,White
15801,Asian
15802,White
15803,White
15804,White
15805,White
15806,White
15807,Black
15808,White
15809,White
15811,Hispanic
15812,White
15813,White
15814,Black
15815,Black
15816,White
15817,White
15818,White
15819,White
15820,White
15821,Asian
15822,White
15823,White
15824,Hispanic
15825,White
15826,White
15827,White
15828,White
15829,Black
15830,White
15831,White
15832,White
15833,White
15834,White
15835,White
15837,White
15838,White
15839,Hispanic
15840,White
15841,White
15842,White
15843,White
15844,White
15845,White
15846,White
15847,Black
15848,White
15849,White
15850,White
15851,White
15852,Hispanic
15853,White
15854,White
15855,White
15856,Hispanic
15857,White
15858,White
15859,White
15860,White
15861,White
15862,White
15863,White
15864,Hispanic
15865,White
15866,White
15867,White
15868,White
15869,White
15870,White
15871,White
15872,White
15873,White
15874,White
15875,White
15877,White
15878,White
15879,Asian
15880,White
15881,Asian
15882,White
15883,White
15885,White
15886,White
15887,White
15888,White
15889,White
15890,Asian
15891,White
15892,Asian
15893,White
15894,White
15895,White
15896,White
15897,White
15898,White
15899,White
15900,White
15901,White
15903,Black
15906,White
15907,Black
15908,White
15909,White
15910,White
15911,White
15912,White
15913,White
15914,White
15915,White
15916,White
15917,Hispanic
15918,White
15919,Hispanic
15920,Asian
15921,White
15922,White
15923,White
15924,White
15925,White
15926,White
15927,Hispanic
15928,Asian
15929,White
15930,Black
15931,White
15932,Asian
15933,White
15934,White
15935,White
15936,White
15937,White
15938,Black
15940,White
15941,White
15942,White
15943,White
15944,White
15945,Asian
15946,White
15947,Black
15948,White
15949,Hispanic
15950,Asian
15951,White
15952,Asian
15953,White
15954,White
15955,White
15957,White
15958,Black
15959,White
15960,White
15961,White
15962,White
15964,Hispanic
15965,White
15966,White
15967,White
15968,White
15969,White
15970,White
15971,White
15972,Asian
15973,Hispanic
15975,White
15976,White
15977,White
15978,Hispanic
15979,White
15980,White
15982,White
15983,Asian
15984,Hispanic
15985,Black
15986,White
15987,White
15988,White
15989,White
15990,White
15991,White
15992,Asian
15993,White
15995,White
15996,White
15997,White
15998,White
15999,Black
16000,White
16002,White
16004,White
16005,White
16006,White
16007,White
16008,White
16009,White
16010,White
16011,White
16012,White
16013,White
16014,White
16015,White
16016,White
16017,Hispanic
16018,White
16019,White
16020,White
16021,White
16022,White
16023,Hispanic
16024,Black
16025,White
16026,White
16028,White
16029,White
16030,Hispanic
16031,White
16032,White
16033,White
16035,White
16036,White
16037,White
16038,White
16039,White
16040,White
16041,White
16042,White
16043,White
16044,White
16045,Black
16046,White
16048,White
16049,White
16050,Black
16052,White
16053,White
16054,White
16055,Hispanic
16056,White
16057,White
16058,White
16060,White
16061,White
16062,White
16063,Asian
16065,White
16066,White
16067,White
16068,White
16069,White
16070,White
16072,White
16073,White
16074,Asian
16076,White
16077,Asian
16078,Asian
16079,Asian
16080,Hispanic
16081,White
16082,White
16083,White
16084,White
16085,White
16086,Indian
16087,White
16088,Black
16089,White
16090,Asian
16091,White
16092,Black
16093,Indian
16094,White
16095,White
16096,White
16098,White
16100,White
16102,White
16103,Black
16104,White
16105,White
16106,White
16107,White
16108,White
16109,White
16110,White
16111,White
16112,White
16114,Black
16115,White
16116,Asian
16117,White
16118,White
16119,White
16120,White
16121,White
16122,White
16123,White
16125,White
16126,White
16127,Black
16128,White
16129,White
16130,White
16132,White
16133,White
16135,White
16136,White
16137,White
16138,Black
16139,Hispanic
16140,White
16141,White
16142,White
16143,White
16144,White
16145,White
16146,White
16147,White
16148,White
16149,White
16150,White
16151,White
16152,White
16154,White
16155,White
16156,White
16158,Hispanic
16159,Black
16160,Hispanic
16161,White
16162,Black
16163,White
16164,White
16165,Black
16166,White
16167,White
16168,White
16169,White
16170,White
16171,White
16172,White
16173,White
16174,White
16175,White
16176,Hispanic
16177,White
16178,White
16179,White
16180,White
16181,White
16182,Indian
16183,White
16184,White
16185,White
16186,White
16187,White
16188,White
16189,Asian
16190,White
16191,Black
16192,White
16193,Indian
16194,Black
16195,Black
16196,White
16197,White
16198,Black
16200,White
16201,Asian
16202,White
16203,Indian
16204,White
16206,White
16207,Hispanic
16208,White
16209,White
16210,White
16211,White
16212,White
16213,White
16214,White
16215,White
16216,White
16217,White
16218,White
16219,White
16220,White
16221,Black
16222,Hispanic
16223,White
16224,White
16225,White
16226,White
16227,White
16228,White
16229,White
16230,Asian
16231,White
16232,White
16234,White
16235,White
16236,White
16237,White
16238,White
16239,White
16240,Indian
16241,White
16243,White
16244,White
16245,White
16246,Black
16247,White
16248,White
16249,White
16250,White
16251,Hispanic
16252,White
16253,White
16254,Hispanic
16256,White
16257,White
16258,White
16259,Indian
16260,White
16261,White
16262,White
16263,White
16264,Asian
16265,White
16266,Black
16267,Black
16268,White
16269,White
16270,White
16271,White
16272,White
16273,White
16274,White
16275,White
16276,White
16277,White
16278,White
16279,White
16280,White
16281,White
16282,White
16283,White
16284,White
16285,Asian
16286,White
16287,White
16288,White
16289,Asian
16290,White
16292,White
16293,White
16294,Black
16295,White
16297,White
16298,White
16299,White
16300,White
16301,Black
16302,White
16303,Black
16304,White
16305,White
16306,White
16307,White
16308,White
16309,White
16310,White
16311,White
16312,Black
16313,White
16314,White
16315,Hispanic
16317,White
16318,Asian
16319,Black
16320,Asian
16321,Black
16322,White
16323,White
16325,White
16327,White
16328,White
16329,White
16330,White
16331,White
16332,White
16333,White
16334,White
16335,White
16336,White
16337,White
16338,White
16339,White
16341,White
16342,White
16343,White
16344,White
16345,White
16346,Black
16347,White
16348,White
16349,White
16350,White
16351,White
16352,White
16353,White
16354,White
16355,White
16356,White
16357,White
16358,White
16359,Hispanic
16360,Black
16361,White
16362,White
16363,White
16364,White
16365,White
16366,White
16367,White
16368,Asian
16369,White
16370,White
16371,White
16372,White
16373,Black
16374,White
16375,White
16376,White
16377,White
16378,White
16379,Asian
16380,White
16381,White
16382,White
16383,White
16384,Black
16385,White
16386,White
16387,White
16388,White
16391,White
16392,White
16393,White
16394,Hispanic
16396,White
16397,White
16398,Black
16399,White
16400,White
16401,White
16402,White
16403,Black
16404,White
16405,Black
16406,White
16407,White
16408,White
16409,White
16410,White
16411,White
16412,White
16413,White
16414,Hispanic
16415,Black
16416,White
16417,Hispanic
16418,White
16419,Black
16420,White
16421,White
16422,White
16423,White
16424,White
16425,Hispanic
16426,Asian
16427,White
16428,White
16429,White
16430,White
16431,White
16432,Hispanic
16433,Black
16434,White
16435,White
16436,White
16437,White
16439,Black
16440,White
16441,Hispanic
16442,White
16443,White
16444,White
16445,Asian
16446,White
16447,White
16448,Asian
16449,White
16450,White
16451,Black
16452,White
16453,White
16454,White
16455,White
16457,Indian
16458,White
16459,Asian
16460,Asian
16462,White
16463,White
16464,White
16465,White
16466,White
16467,Black
16468,White
16469,White
16470,White
16471,White
16472,Asian
16473,White
16474,Asian
16475,White
16476,White
16477,White
16478,White
16479,White
16480,White
16481,White
16482,White
16483,White
16484,White
16485,White
16486,White
16487,Black
16488,White
16489,White
16490,Black
16491,White
16492,White
16494,White
16495,White
16496,Hispanic
16497,White
16498,White
16499,White
16500,Indian
16501,White
16502,White
16503,White
16504,White
16505,White
16506,White
16507,White
16508,White
16509,White
16510,White
16511,White
16513,White
16514,White
16515,White
16516,White
16517,White
16518,White
16519,Hispanic
16520,White
16521,White
16522,White
16523,White
16524,White
16525,White
16526,White
16527,White
16528,White
16529,White
16530,White
16531,White
16532,White
16533,White
16534,White
16535,Asian
16536,White
16537,White
16538,Asian
16539,Hispanic
16540,White
16541,White
16542,White
16543,White
16544,Black
16545,White
16546,White
16547,Black
16548,Hispanic
16549,White
16550,White
16551,White
16552,White
16553,White
16554,White
16555,Black
16556,White
16557,White
16558,White
16559,White
16560,White
16561,White
16562,Hispanic
16563,Black
16564,Asian
16565,White
16566,White
16567,White
16568,White
16569,Black
16570,White
16571,White
16572,White
16573,Asian
16574,Black
16575,White
16576,Hispanic
16577,White
16578,White
16579,White
16580,White
16581,Black
16582,White
16583,White
16584,White
16585,White
16586,Hispanic
16587,White
16588,White
16589,White
16590,White
16591,Hispanic
16592,White
16593,White
16594,White
16595,White
16596,White
16597,Black
16598,White
16599,Hispanic
16600,White
16601,White
16602,White
16603,White
16604,White
16605,White
16606,White
16607,White
16608,White
16609,White
16610,Asian
16612,White
16613,White
16614,White
16615,White
16616,White
16617,White
16618,Black
16619,White
16620,White
16621,White
16622,White
16623,White
16624,Black
16625,White
16626,White
16627,Black
16628,White
16629,White
16630,White
16631,White
16632,White
16633,White
16634,White
16635,White
16636,White
16638,Asian
16639,White
16640,White
16641,Black
16642,White
16643,White
16644,White
16645,White
16646,White
16647,White
16648,White
16649,White
16650,White
16651,White
16652,Black
16653,White
16654,White
16655,White
16656,Indian
16657,White
16658,White
16659,Black
16660,White
16661,White
16662,White
16663,White
16664,White
16665,White
16666,White
16667,White
16668,Hispanic
16669,White
16670,White
16672,White
16673,Hispanic
16674,Hispanic
16675,Black
16676,White
16678,Black
16679,White
16680,White
16681,White
16682,White
16683,White
16684,White
16685,Asian
16686,Hispanic
16688,Hispanic
16689,White
16690,Asian
16691,White
16692,White
16693,Black
16694,White
16695,White
16696,White
16697,White
16698,White
16699,Hispanic
16701,White
16702,Hispanic
16703,White
16704,Black
16705,White
16706,White
16707,White
16708,White
16709,White
16710,White
16711,White
16712,White
16714,White
16715,White
16716,White
16717,White
16718,White
16719,Black
16720,White
16721,White
16722,White
16723,Black
16724,White
16725,Hispanic
16726,White
16727,Black
16728,White
16729,White
16730,White
16731,White
16732,White
16733,Black
16734,White
16735,White
16737,White
16741,Asian
16742,White
16743,White
16744,White
16745,White
16746,Asian
16747,White
16748,Black
16749,Hispanic
16750,White
16751,Asian
16753,White
16754,White
16755,Asian
16756,White
16758,White
16759,White
16760,White
16761,White
16762,White
16763,Asian
16764,White
16765,White
16766,White
16767,White
16768,Hispanic
16769,White
16770,White
16772,White
16773,White
16774,White
16775,White
16776,White
16777,White
16778,White
16779,White
16780,White
16781,White
16783,White
16784,White
16785,White
16786,White
16787,White
16788,White
16789,White
16790,White
16791,White
16792,White
16793,White
16794,White
16795,White
16796,Asian
16797,White
16798,White
16799,White
16800,White
16802,White
16803,White
16804,White
16805,White
16806,Hispanic
16807,White
16808,White
16809,White
16810,White
16811,Hispanic
16812,White
16813,White
16814,White
16815,White
16816,White
16817,White
16818,White
16819,White
16820,White
16821,White
16822,White
16823,Asian
16824,White
16825,White
16826,White
16828,Asian
16829,White
16830,White
16831,White
16833,White
16834,White
16835,White
16836,White
16838,White
16839,White
16840,White
16841,White
16842,White
16843,Hispanic
16845,Asian
16846,White
16847,White
16848,White
16849,White
16850,White
16851,White
16852,Black
16853,White
16854,White
16856,Hispanic
16857,Hispanic
16858,Black
16859,White
16860,Asian
16861,White
16862,White
16863,Black
16864,White
16865,White
16866,Asian
16867,White
16868,White
16869,White
16870,Asian
16871,Asian
16872,Asian
16873,White
16874,White
16875,White
16876,White
16877,White
16878,White
16879,White
16880,Black
16881,Asian
16882,White
16883,White
16884,White
16885,White
16886,White
16887,White
16888,White
16889,White
16890,Hispanic
16891,Black
16892,Asian
16893,White
16894,Black
16895,White
16896,White
16897,Black
16898,White
16899,White
16900,Hispanic
16901,White
16902,White
16903,White
16904,White
16905,White
16906,White
16907,White
16909,White
16910,White
16911,Asian
16912,White
16913,Asian
16914,White
16915,White
16916,White
16917,Asian
16918,White
16920,White
16921,Black
16922,White
16923,White
16924,Black
16925,White
16926,Black
16927,White
16928,White
16929,White
16930,White
16931,White
16932,White
16933,White
16934,Indian
16935,White
16936,White
16938,White
16939,White
16940,Black
16941,Black
16942,White
16944,Black
16945,White
16946,White
16947,White
16948,White
16949,Black
16950,White
16952,White
16953,White
16954,Black
16955,Asian
16956,White
16957,Black
16958,White
16959,White
16960,White
16961,White
16962,Hispanic
16963,Black
16964,Black
16965,White
16966,White
16967,White
16968,White
16969,White
16970,White
16971,White
16972,White
16973,Black
16974,White
16975,White
16976,White
16977,Asian
16978,White
16979,Black
16980,Asian
16981,Black
16982,Black
16983,White
16984,Asian
16985,Asian
16986,White
16988,White
16989,White
16990,White
16991,White
16992,White
16993,Asian
16994,Black
16995,White
16996,White
16997,White
16998,Hispanic
16999,White
17000,White
17001,White
17002,Asian
17003,White
17004,White
17005,White
17006,White
17007,White
17008,White
17009,Black
17010,White
17011,White
17012,White
17013,White
17015,White
17016,White
17017,Hispanic
17018,White
17019,White
17020,White
17021,White
17022,White
17023,White
17024,White
17025,White
17026,Indian
17028,White
17029,White
17030,Black
17031,White
17032,White
17033,White
17034,White
17035,White
17036,White
17037,White
17038,White
17039,White
17040,White
17042,White
17043,White
17044,White
17045,White
17046,White
17047,White
17048,White
17049,White
17050,White
17051,White
17052,White
17053,White
17054,White
17055,White
17056,Hispanic
17058,Black
17059,White
17060,Asian
17061,White
17062,White
17063,White
17064,White
17065,White
17067,White
17068,White
17069,Indian
17070,White
17071,Black
17072,White
17073,White
17074,Hispanic
17075,White
17076,White
17077,White
17078,Asian
17079,Black
17080,White
17081,White
17083,White
17084,Black
17085,White
17086,White
17087,Black
17088,Black
17089,Black
17090,White
17091,White
17093,White
17094,White
17095,White
17096,Asian
17097,White
17099,Asian
17100,White
17101,White
17102,White
17103,White
17105,White
17106,White
17107,White
17108,White
17109,White
17110,White
17111,Asian
17112,Black
17113,White
17114,White
17115,White
17116,Black
17117,White
17118,White
17119,White
17120,White
17121,White
17122,White
17123,White
17124,Hispanic
17125,Asian
17126,Asian
17127,White
17128,White
17129,White
17130,White
17131,White
17132,Asian
17133,White
17134,White
17135,White
17136,White
17137,Black
17138,White
17139,White
17140,White
17141,Indian
17142,White
17144,White
17145,White
17146,White
17147,White
17148,White
17149,White
17150,White
17151,White
17152,White
17153,White
17154,White
17155,White
17156,White
17157,White
17158,White
17159,White
17161,White
17162,White
17163,White
17164,Black
17165,White
17167,White
17168,White
17169,White
17170,White
17171,White
17172,White
17173,White
17174,White
17176,White
17177,White
17178,Asian
17179,White
17180,White
17181,Asian
17182,White
17183,White
17184,White
17185,White
17186,White
17187,Asian
17188,White
17189,White
17190,Black
17193,White
17194,White
17195,White
17197,White
17198,White
17199,White
17200,White
17201,White
17202,Black
17203,Asian
17204,Black
17205,White
17206,White
17207,Hispanic
17208,White
17209,Black
17210,White
17211,Black
17212,White
17213,White
17215,Hispanic
17217,White
17219,Hispanic
17220,White
17221,White
17222,White
17223,White
17224,White
17225,Black
17226,White
17227,White
17228,White
17229,White
17230,Asian
17231,Hispanic
17232,White
17233,White
17234,Hispanic
17236,White
17237,White
17238,White
17239,White
17240,Asian
17241,Asian
17242,White
17243,White
17244,White
17245,White
17246,Asian
17247,Black
17248,White
17249,White
17250,White
17252,White
17253,White
17254,Hispanic
17255,White
17256,White
17257,White
17258,White
17259,White
17260,White
17261,White
17262,White
17263,Black
17264,White
17265,White
17266,Asian
17267,White
17269,White
17270,White
17271,Asian
17272,White
17274,Hispanic
17275,Black
17276,White
17277,White
17279,Black
17280,Hispanic
17281,White
17282,White
17283,Hispanic
17284,White
17285,White
17287,White
17288,White
17289,White
17290,Hispanic
17291,Black
17292,White
17293,White
17294,Hispanic
17295,Black
17296,White
17297,White
17298,Indian
17299,White
17300,White
17301,Black
17302,White
17303,White
17304,Hispanic
17305,White
17306,Indian
17307,White
17308,White
17309,White
17310,White
17311,White
17312,White
17313,White
17314,White
17315,Black
17316,White
17317,White
17318,Black
17319,Hispanic
17321,White
17322,Hispanic
17323,Hispanic
17324,Black
17325,Asian
17326,White
17327,White
17328,White
17329,White
17330,White
17331,White
17332,White
17333,White
17334,White
17335,White
17336,Hispanic
17339,Asian
17340,White
17341,White
17342,White
17343,White
17344,White
17345,White
17347,White
17348,White
17349,Hispanic
17350,White
17351,White
17352,White
17353,White
17354,White
17355,White
17356,White
17357,White
17359,Black
17360,White
17361,White
17362,White
17363,Black
17364,White
17365,White
17366,White
17367,White
17369,White
17370,White
17371,White
17372,White
17373,Hispanic
17374,White
17375,White
17376,White
17377,White
17378,White
17379,Black
17381,White
17382,White
17383,Black
17385,White
17386,White
17387,White
17388,White
17389,White
17390,White
17391,White
17392,White
17393,Asian
17395,White
17396,White
17397,White
17398,White
17399,White
17400,White
17401,White
17402,White
17404,Hispanic
17405,Asian
17406,Asian
17407,White
17408,White
17409,White
17410,White
17411,White
17412,Hispanic
17413,White
17414,White
17415,Hispanic
17416,White
17417,Hispanic
17418,White
17419,Hispanic
17420,White
17421,Hispanic
17422,White
17423,White
17424,White
17425,White
17426,White
17427,White
17428,White
17429,White
17430,White
17431,White
17432,White
17434,White
17435,White
17436,White
17437,Hispanic
17438,Black
17439,Hispanic
17440,White
17441,Indian
17442,White
17443,White
17444,White
17445,White
17446,White
17448,White
17449,White
17450,Indian
17451,White
17452,Asian
17453,White
17454,White
17455,White
17456,White
17457,White
17458,Asian
17460,White
17461,Black
17462,White
17463,White
17464,White
17465,White
17466,White
17467,White
17468,White
17469,White
17470,Asian
17471,Black
17472,White
17473,White
17474,Hispanic
17475,White
17476,White
17477,Asian
17479,White
17480,White
17481,White
17482,White
17483,White
17484,White
17485,White
17486,White
17487,White
17488,White
17489,Hispanic
17490,White
17491,White
17492,White
17493,White
17494,White
17495,Asian
17496,White
17497,White
17498,White
17499,Asian
17500,White
17501,White
17502,White
17503,White
17504,White
17505,Asian
17506,White
17507,Asian
17508,Black
17509,White
17510,White
17511,White
17512,White
17513,Hispanic
17514,White
17515,White
17516,White
17517,White
17518,White
17519,White
17520,White
17521,White
17522,White
17523,White
17524,White
17525,Asian
17526,Indian
17527,White
17528,White
17529,White
17530,White
17531,White
17532,White
17533,White
17534,White
17535,White
17536,White
17537,Black
17538,White
17539,White
17540,White
17541,Asian
17542,White
17543,White
17545,White
17546,White
17547,White
17548,White
17549,White
17550,White
17551,Asian
17552,White
17553,White
17554,White
17555,White
17556,White
17557,White
17558,Black
17560,White
17561,White
17562,White
17563,White
17564,White
17565,White
17566,White
17567,White
17568,White
17570,White
17572,White
17573,White
17574,White
17575,White
17576,White
17577,White
17578,White
17579,White
17580,White
17581,White
17582,White
17583,White
17584,Asian
17585,White
17586,Black
17587,White
17588,White
17589,White
17590,White
17591,White
17592,White
17593,Hispanic
17594,White
17595,White
17596,White
17597,White
17598,White
17599,White
17600,White
17601,White
17602,White
17603,White
17604,White
17605,Black
17606,Black
17607,White
17608,Hispanic
17609,Asian
17610,Black
17611,White
17613,White
17614,Hispanic
17615,White
17616,Hispanic
17617,White
17618,Black
17619,White
17620,Hispanic
17621,White
17623,White
17624,White
17625,White
17626,White
17627,White
17628,Indian
17629,White
17631,White
17632,White
17633,White
17634,White
17635,Asian
17636,White
17637,White
17638,Indian
17639,White
17640,White
17641,White
17642,White
17643,Black
17644,White
17645,Black
17646,White
17647,Hispanic
17648,White
17649,White
17650,White
17651,White
17652,White
17653,White
17654,White
17655,White
17656,White
17657,Black
17658,White
17659,White
17660,White
17661,White
17662,White
17663,White
17664,White
17665,Black
17666,Black
17668,White
17669,White
17670,Hispanic
17671,White
17672,Black
17673,Black
17675,Asian
17676,Black
17677,White
17678,White
17681,Black
17682,White
17683,White
17684,Black
17686,White
17687,White
17688,White
17690,White
17691,White
17692,White
17693,Black
17694,White
17695,White
17697,White
17698,White
17699,Hispanic
17700,White
17701,Hispanic
17702,White
17703,Black
17704,White
17705,White
17706,Asian
17707,Hispanic
17708,White
17709,White
17710,White
17711,White
17712,White
17713,Asian
17714,Asian
17715,Indian
17716,White
17717,White
17718,White
17719,White
17720,White
17721,White
17722,White
17723,White
17724,White
17725,White
17726,White
17727,Black
17728,Hispanic
17729,Asian
17730,White
17731,White
17732,White
17733,Black
17734,Hispanic
17735,White
17736,White
17737,White
17738,Hispanic
17739,White
17740,Asian
17741,White
17742,Asian
17743,White
17745,White
17746,White
17747,White
17748,Hispanic
17749,White
17750,White
17751,White
17753,Asian
17754,White
17755,White
17756,White
17757,White
17758,White
17759,White
17760,White
17761,White
17762,White
17763,Black
17765,White
17766,White
17767,White
17768,Black
17769,White
17770,Black
17771,White
17772,White
17773,White
17774,White
17775,White
17776,Hispanic
17777,White
17778,White
17779,White
17780,White
17781,White
17782,White
17783,Hispanic
17784,Black
17785,Black
17787,White
17788,White
17789,White
17790,White
17791,White
17792,White
17793,White
17794,Black
17795,White
